camera,sample_index,ros_time_sec,frame_id,marker_id,x,y,z,qx,qy,qz,qw
left,27,1780484839.707672,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,27,1780484839.707672,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,28,1780484839.8077366,camera_left_optical_link,19,0.05957782842085758,-0.08984345886035323,0.32436178918133196,0.005315427627897968,0.9977401103045229,-0.06698004968510621,-0.0003024282260550788
left,28,1780484839.8077366,camera_left_optical_link,18,0.23280711679768476,-0.09422612472567982,0.349273323025058,-0.003515262341892488,0.999077184426861,0.006383173012031775,-0.042328212703374134
left,28,1780484839.8077366,camera_left_optical_link,20,-0.09780510899151956,-0.10400349630207249,0.3678781439292709,-0.03962663883862667,0.970028894665156,0.23612875588131746,-0.04143529479791432
left,28,1780484839.8077366,camera_left_optical_link,21,-0.261642300779687,-0.11709755365653432,0.4027773026627509,-0.008790964315900813,0.9850729842504526,0.1346948373244918,-0.10682338435208213
left,29,1780484839.907217,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,29,1780484839.907217,camera_left_optical_link,18,0.22694056540621704,-0.09228146621466073,0.3403414193899593,0.006997863296393782,0.9999688518991023,0.0034166046380043644,-0.001285283479945223
left,29,1780484839.907217,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,29,1780484839.907217,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,30,1780484840.0075336,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,30,1780484840.0075336,camera_left_optical_link,18,0.22694056540621704,-0.09228146621466073,0.3403414193899593,0.006997863296393782,0.9999688518991023,0.0034166046380043644,-0.001285283479945223
left,30,1780484840.0075336,camera_left_optical_link,20,-0.09780510899151956,-0.10400349630207249,0.3678781439292709,-0.03962663883862667,0.970028894665156,0.23612875588131746,-0.04143529479791432
left,30,1780484840.0075336,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,31,1780484840.107676,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,31,1780484840.107676,camera_left_optical_link,18,0.22694056540621704,-0.09228146621466073,0.3403414193899593,0.006997863296393782,0.9999688518991023,0.0034166046380043644,-0.001285283479945223
left,31,1780484840.107676,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,31,1780484840.107676,camera_left_optical_link,21,-0.2689466524544714,-0.12040012350894086,0.4140864119509549,-0.018088678056179613,0.9876978163411799,0.13596338518721776,-0.07509847674538443
left,32,1780484840.2071786,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,32,1780484840.2071786,camera_left_optical_link,18,0.22721432447974532,-0.09248749517863168,0.3411309048826025,0.003758133532983193,0.9998955574455337,0.007118338104494694,-0.012003328524368764
left,32,1780484840.2071786,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,32,1780484840.2071786,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,33,1780484840.3077419,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,33,1780484840.3077419,camera_left_optical_link,18,0.23019629516258244,-0.09337384602213922,0.34525837325171865,0.009972061206990283,0.9998497396725565,0.007397912263581347,-0.012096568362366725
left,33,1780484840.3077419,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,33,1780484840.3077419,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,34,1780484840.4078617,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,34,1780484840.4078617,camera_left_optical_link,18,0.22919524958710416,-0.09289648852862716,0.3434318748652225,-0.0026438899198529746,0.9998243362437759,-0.0004394300464201238,-0.018550293852633338
left,34,1780484840.4078617,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,34,1780484840.4078617,camera_left_optical_link,21,-0.2648527592935024,-0.11894465774912374,0.4081824009975995,0.0007775470698147944,0.9863655899782977,0.13766301471292786,-0.09017323720188404
left,35,1780484840.5076144,camera_left_optical_link,19,0.05962317385613058,-0.08859760897692746,0.3211618481818502,0.003989126833098018,0.9946111026068558,-0.1034920804395542,-0.004714946932569515
left,35,1780484840.5076144,camera_left_optical_link,18,0.23233025096103602,-0.09440974544635887,0.3481624928823475,-0.013116887570986805,0.9994909037263846,-0.00012551336499009962,-0.02908375620617596
left,35,1780484840.5076144,camera_left_optical_link,20,-0.09879458846185554,-0.10480772001336415,0.37057840197093617,-0.04161739975100248,0.9742519858582719,0.2160386766166289,-0.049278294358820765
left,35,1780484840.5076144,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,36,1780484840.6082451,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,36,1780484840.6082451,camera_left_optical_link,18,0.22694056540621704,-0.09228146621466073,0.3403414193899593,0.006997863296393782,0.9999688518991023,0.0034166046380043644,-0.001285283479945223
left,36,1780484840.6082451,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,36,1780484840.6082451,camera_left_optical_link,21,-0.261642300779687,-0.11709755365653432,0.4027773026627509,-0.008790964315900813,0.9850729842504526,0.1346948373244918,-0.10682338435208213
left,37,1780484840.7157881,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,37,1780484840.7157881,camera_left_optical_link,18,0.23233025096103602,-0.09440974544635887,0.3481624928823475,-0.013116887570986805,0.9994909037263846,-0.00012551336499009962,-0.02908375620617596
left,37,1780484840.7157881,camera_left_optical_link,20,-0.09879458846185554,-0.10480772001336415,0.37057840197093617,-0.04161739975100248,0.9742519858582719,0.2160386766166289,-0.049278294358820765
left,37,1780484840.7157881,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,38,1780484840.8086834,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,38,1780484840.8086834,camera_left_optical_link,18,0.23019629516258244,-0.09337384602213922,0.34525837325171865,0.009972061206990283,0.9998497396725565,0.007397912263581347,-0.012096568362366725
