wall_time_iso,node_time_sec,run_id,run_elapsed_sec,event_type,topic,phase,command,status,camera,frame_id,marker_ids,marker_count,aruco_summary_json,detections_json,detection_count,note
2026-06-16T22:00:25.624,1781640025.624806,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0615,""y"":0.0236,""z"":0.1542,""yaw_rad"":-3.0944},{""id"":7,""x"":-0.0285,""y"":0.0131,""z"":0.1505,""yaw_rad"":-3.0532}]",,,
2026-06-16T22:00:25.710,1781640025.710420,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0413,""y"":-0.0209,""z"":0.1624,""yaw_rad"":0.1689},{""id"":8,""x"":-0.0483,""y"":-0.0336,""z"":0.172,""yaw_rad"":0.1308}]",,,
2026-06-16T22:00:25.723,1781640025.723880,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0614,""y"":0.0236,""z"":0.154,""yaw_rad"":-3.092},{""id"":7,""x"":-0.0286,""y"":0.0132,""z"":0.1503,""yaw_rad"":-3.0509}]",,,
2026-06-16T22:00:25.804,1781640025.804638,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0411,""y"":-0.0209,""z"":0.1621,""yaw_rad"":0.162},{""id"":8,""x"":-0.0483,""y"":-0.0334,""z"":0.1719,""yaw_rad"":0.1319}]",,,
2026-06-16T22:00:25.826,1781640025.826838,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0613,""y"":0.0235,""z"":0.154,""yaw_rad"":-3.0926},{""id"":7,""x"":-0.0285,""y"":0.0132,""z"":0.1506,""yaw_rad"":-3.0515}]",,,
2026-06-16T22:00:25.920,1781640025.920234,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0411,""y"":-0.021,""z"":0.1623,""yaw_rad"":0.1655},{""id"":8,""x"":-0.0481,""y"":-0.0334,""z"":0.1712,""yaw_rad"":0.1293}]",,,
2026-06-16T22:00:25.924,1781640025.924579,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0613,""y"":0.0234,""z"":0.1536,""yaw_rad"":-3.0907},{""id"":7,""x"":-0.0287,""y"":0.0133,""z"":0.1509,""yaw_rad"":-3.0533}]",,,
2026-06-16T22:00:26.010,1781640026.010822,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0613,""y"":0.0234,""z"":0.1536,""yaw_rad"":-3.0907},{""id"":7,""x"":-0.0287,""y"":0.0133,""z"":0.1509,""yaw_rad"":-3.0533}]",,,
2026-06-16T22:00:26.012,1781640026.012465,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0412,""y"":-0.021,""z"":0.1625,""yaw_rad"":0.1647},{""id"":8,""x"":-0.0481,""y"":-0.0333,""z"":0.1713,""yaw_rad"":0.1334}]",,,
2026-06-16T22:00:26.106,1781640026.106089,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.041,""y"":-0.0209,""z"":0.1621,""yaw_rad"":0.1618},{""id"":8,""x"":-0.0484,""y"":-0.0334,""z"":0.172,""yaw_rad"":0.1323}]",,,
2026-06-16T22:00:26.136,1781640026.136218,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0613,""y"":0.0234,""z"":0.1538,""yaw_rad"":-3.0916},{""id"":7,""x"":-0.0287,""y"":0.0133,""z"":0.1506,""yaw_rad"":-3.0562}]",,,
